id,nome
MK7180-31A138,LEITOR FIXO HONEYWELL ORBIT MS7180 LASER (METROLOGIC) USB
LPTZEBRACA,CABO DE COMUNICACAO PARALELO PORTA LPT PARA IMPRESSORAS
SAC9000-4000R,CARREGADOR DE BATERIA 4 POSICOES MOTOROLA MC9090/9190/92N0
4700520004,APLICADOR PARA FITA EMPACOTAMENTO
129528,MODULO LASER 2D PARA IMPRESSORA PATHFINDER 6140
HK-707,EXAUSTOR DE FUMACA PARA BANCADA
SYMBOL-HAND-STRAP-03,ALCA DE MAO MOTOROLA MC3190 GUN / MC32N0 GUN / MC3190-Z RFID
TRG-TC2Y-SNP1-01,GATILHO COLETOR ZEBRA TC21/TC26
MC-6280-47,LEITOR DE DADOS MOTOROLA LS2208
54-173246-01,CABO FLEX SYMBOL 2D (SE-4500) MC2100/MC2180
A«UCAR1KG,A«UCAR REFINADO UNIAO PACOTE DE 1KG
SYMBOL-KEYPAD-PCB-49,PLACA DO TECLADO MENU (FULL SIZE) SYMBOL VC5090
PLACA-PERSONALIZADA,PLACA DE METAL PERSONALIZADA
MC9090-KU0HCEFA6WR,COLETOR DE DADOS MOTOROLA MC9090K (REPARO)
173927,LAMPADA VEICULAR
P1079903-010,CABECA DE IMPRESSAO ZEBRA ZD410 203 DPI
LB-1000,IMPRESSORA TERMICA BEMATECH LB-1000 203 DPI USB
VIAGEM-AEREA,VIAGEM AEREA (VOO)
ESC-SECADORA,ESCOVA SECADORA
ARGOX-X2000,IMPRESSORA T…RMICA ARGOX X-2000
DATA-FLEX-CABLE-39,CABO FLEX DO TECLADO DATALOGIC MEMOR X3
4205ECLASS,EIXO DE ADAPTADOR DE RIBON DA IMPRESSORA E-CLASS 4205
CYB-15802,QUADRO PLASTICO INTERNO (PARA EA30) COM ALTO FALANTE INTERMEC CK3X
CYB-12178,ROLETE DE BORRACHA DA IMPRESSORA INTERMEC PB50 / PB51
CASE-OPN2006,CAPA DE PROTECAO OPTICON OPN-2006
SETUP APPBEE,TAXA SETUP DE ATIVACAO
CRD3000-4001ER,BERCO 4 POSICOES PARA COLETOR MOTOROLA MC3090 / MC3190 / MC32N0
P105910-057,TAMPA DO TEAR OFF  PARA ZEBRA TLP2844 / GC420T
TORTA-COOKIE-P,TORTA COOKIE TAM P
SYMBOL-CAMERA-11,CAMERA MODULE REPLACEMENT FOR MOTOROLA  SYMBOL SB1
SYM-MAINBOARD-MC9090,PLACA PRINCIPAL COLOR 2D SE4400 SYMBOL MC9090 WIN MOBILE 5.0
001.0086.2,SCANNER CODIGO DE BARRAS 2D CMOS IMAGER REF: MO1860_R2 TC506-S WIFI 2D
DP10-9014I,IMPRESSORA DE CART√O DATACARD SP55 PLUS
SYMBOL-LCD21,LCD DISPLAY (ALTA RESOLUCAO) COM PLACA PCB MOTOROLA MC9090
EDA60K-0-N323NLB,COLETOR DE DADOS HONEYWELL SCANPAL EDA60K ANDROID 7.1 OS
8500,ELETROIMA150kg FE20150 12V ITB 4671095
1900XSR-VE-FRE,PLACA PRINCIPAL SR HONEYWELL 1900G
CB-FORCA-JOYA,CABO DE FORCA NACIONAL 3 PINOS JOYA TOUCH A6
ZD42043-T01W01EZ,IMPRESSORA ZEBRA ZD420T
USB-ZQ520,CABO DE COMUNICACAO USB PARA IMPRESSORA ZEBRA ZQ520
CYB-13437,PLACA PRINCIPAL (VERSAO SEM TECLADO) SYMBOL TC20/TC200 (DESCONTINUADO)
REFRIGERANTE,REFRIGERANTE COCA COLA PET 200ML
999999,EQUIPAMENTO N√O ENCONTRADO/CADASTRADO
SYMBOL-SCAN-COVER-01,EIXO INFERIOR DE ROTA«√O MOTOROLA MC3190 BRICK
SM-T510NZSLZTO,TABLET SAMSUNG GALAXY TAB A (10.1) WIFI
564595-015,PLACA PRINCIPAL DATACARD SP55 PLUS
942400003,COLETOR DE DADOS DATALOGIC SKORPIO X3 - 28 TECLAS
COOKIE,BOLACHA COOKIE
ZQ52-AUN010L-L3,IMPRESSORA TERMICA PORTATIL ZEBRA ZQ520 203 DPI WI-FI
SYMBOL-HANDSTRAP-07,ALCA DA PISTOLA DATALOGIC SKORPIO X3
SYMBOL-KEYPAD-PCB-43,PLACA PCB DO TECLADO  SYMBOL MK500 / MK590
"CABO002,5MM2","CABO 002,5MM2 PT 750V FLEX"
SYMBOL-FLEX-CABLE-65,"FLEX KEY PARA TECLADO, CARTAO SD E BATERIA SYMBOL MC9090/MC9190/MC92N0"
CBE426-16-1PRPU,"CABO ESPIRAL 4 VIAS X 26AWG (1,5MT)"
2311072,COLETOR DE DADOS DT50 QUALCOM 64GB
BOX-03,CAIXA DE PAPEL√O N∫03 - 33CX33LX13A (CM)
CK75AA6MC00A6400,COLETOR DE DADOS INTERMEC CK75
FILTRO-COMBUSTIVEL,FILTRO DE COMBUSTIVEL
S10000,CABECA DE IMPRESSAO IMPRESSORA EVOLIS PEBBLE 4
SV0067,SERVICO | CONTRATO
CYB-13622,"PLACA PRINCIPAL DATALOGIC SKORPIO X4 GUN WIN CE 7.0, WIFI"
VC5090KYBD-02,TECLADO EXTERNO ZEBRA SYMBOL VC5090
S4M-GUIDE-01,GUIA DO ROLO DE ETIQUETA ZEBRA S4M / ZT230 / ZT231
MC9596KDAEAB00100,COLETOR DE DADOS MOTOROLA MC9596
SYMBOL-MICROPHONE12,MICROPHONE SYMBOL MK3000 / MK3900
SV0065,RECUPERACAO PLACA IMPRESSORA TERMICA
H32-BACK-COVER-01,CARCACA TRASEIRA OPTICON H-32
FRM-DCS,"FORMA DE PAPEL PARA DOCES - BRIGADEIRO, CUPCAKE"
CS-MC310BH,BATERIA DE ALTA CAPACIDADE 6800MAH 3.7V / 25.16WH  MOTOROLA MC3190 GUN
BALAMASTIGAVEL,BALA MASTIGAVEL
SMART105SLPLUS-203,CABECA DE IMPRESSAO (SMART) ZEBRA 105SL PLUS - 203 DPI
P1050667-006,ROLETE DE BORRACHA (SEM ENGRENAGEM) ZEBRA QLN420 / ZQ630
CAMSOCMC,CAMISA SOCIAL MANGA CURTA TRICOLINE C/ LYCRA C/ BORDADO NO BOLSO
G41383M,CHAPA REBOBINADORA DE ETIQUETA ZEBRA 110XI3 / 110XI4 / 105SL
HONEYWELL-SCANNER-25,MODULO LASER 2D N5603ER-BR5 HONEYWELL DOLPHIN 6510/CK71/CK75 /EDA60K
QBT2400-BK-BTK1,LEITOR DE DADOS DATALOGIC QUICKSCAN QBT2400
DTG-FLEX-CABLE-21,CABO FLEX DA PLACA PRINCIPAL PARA LEITOR DATALOGIC POWERSCAN M8300
53-53000-3,CABO DE COMUNICACAO SERIAL RS232 PARA LEITOR HONEYWELL VOYAGER MS9520
GATILHO-DS2208,GATILHO PLASTICO DS2208/DS2278
P1029917-001,PAINEL DE CONTROLE ZEBRA ZT230
CYB-14157,CONJUNTO DE TAMPA INFERIOR DATALOGIC POWERSCAN PD9130/PD9330/PD9530
CYMMC31133,CARCACA TRASEIRA (PARA CABECA ROTATIVA) MOTOROLA MC3190 BRICK
SYMBOL-FLEX-CABLE-29,CABO FLEX MODULO LASER 1D SE950 MOTOROLA MC3090 GUN
0630006650UK,FONTE ORIGINAL DE ALIMENTACAO ZEBRA TLP2844/GC420T (20V-3A)
CS-LS3478BL,BATERIA INTERNA LEITORES SYMBOL LS3578 / LS3478 / DS3478/ DS3578
94ACC0046,BATERIA DE ALTA CAPACIDADE PARA COLETOR SKORPIO X3 / X4 5200MAH
MC32N0-GI4HCHEI3,COLETOR DE DADOS 2D MOTOROLA MC32N0 GUN WINDOWS 48 TECLAS
TUBODIODO5MW,TUBO DE DIODO LASER ADL65052TL 650NM LUZ VERMELHA 5MW A-18 2.2V-2.4V
SYMBOL-BACK-COVER-91,CARCACA TRASEIRA PADRAO MOTOROLA MC9090 GUN / MC9190 GUN
SAC7X00-4000CR,CARREGADOR DE BATERIA DE 4 POSICOES MOTOROLA MC3090/MC3190
C66CHAINWAY,COLETOR DE DADOS CHAINWAY C66 ANDROID 9.0
P1031365-070,CABECA DE IMPRESSAO ZEBRA QLN220
SYMBOL-TOUCH03,TOUCH SCREEN SYMBOL MC3090 / MC3190 / MC32N0
CS-DKA300BX,BATERIA ALTA CAPACIDADE 5200MAH DATALOGIC SKORPIO X3
DATALOGIC-LCD-04,LCD COM TOUCH SCREEN DATALOGIC SKORPIO KYMAN
CYB-15853,LCD COM TOUCH COM CARCACA FRONTAL PIDION BLUEBIRD EF400 VERS√O ANDROID
FITA-FK-20,FITA KAPTON 20MMX40MM ALTA TEMPERATURA
CYB-14421,PLACA DO TECLADO (38 TECLAS) PARA COLETOR ZEBRA MC33
FRO1546,LCD COM TOUCH COM ARO PARA CELULAR SAMSUNG GALAXY A32 4G
BUCHAS-10,BUCHA MULTIUSO PARA PARAFUSO
MTBD-A3XL,PLACA PRINCIPAL PARA CELULAR ALCATEL A3 XL
MC9190-WIN-CE-LONGA,COLETOR DE DADOS MOTOROLA MC9190G WINDOWS CE DE LONGA DISTANCIA
TERMISOL-CZ4260,"TERMINAL ISOLANTE TUB 04,0MM CZ 4260"
CHS5000-1000CR,BERCO CARREGADOR MOTOROLA CA50
P1080383-224,TRAVA DO ROLETE DE BORRACHA IMPRESSORA ZEBRA ZD220/ZD230/ZD420/ZD620
79862M,ROLAMENTO DO ROLETE ZEBRA ZM400/ZM600
CYB-12771,ALTO-FALANTE INTERNO PARA DATALOGIC MEMOR X3
TOMADA-HASTE,TOMADA 2P+T 10A COM HASTE
SYMBOL-FLEX-CABLE-56,CABO FLEX DO MODULO LASER 1D SE950 MOTOROLA MC3190 GUN / MC3090 GUN
 EA3-00-15005A00,IMPRESSORA HONEYWELL DATAMAX O NEIL E 4305A
HANDSTRAP-02,AL«A DE M√O HONEYWELL DOLPHIN 6100
QD2131-BKK1,LEITOR DE DADOS DATALOGIC QUICKSCAN QD2131 IMAGER USB
CS-MC90BL,BATERIA DE ALTA CAPACIDADE 2200MAH CAMERON SINO MC9090/MC9190/MC92N0
PSION-FLEX-CABLE-22,"CABO FLEX PCB PSION TEKLOGIX OMNII XT15, 7545 XV"
105912G-346A,CABECA DE IMPRESSAO ZEBRA P330I/P430I
SMART170XI4-300,CABECA IMPRESSAO (SMART) ZEBRA 170XI4-300 DPI
HMC3X00-LI(S),BATERIA 3.7V 2740MAH GTS DE BAIXA CAPACIDADE MC3090 / MC3190 BRICK
ZC31-000C000BR00,"IMPRESSORA DE CARTAO ZC300, UMA  FACE, USB E ETHERNET"
SV0030,CONTRATO - LOCACAO DE EQUIPAMENTOS
CS-MC321XL,BATERIA DE ALTA CAPACIDADE 3.7V 5200 MAH MC32N0
SV0004,MAO DE OBRA IMPRESSORA GRANDE PORTE
318-046-031,BATERIA PARA COLETOR INTERMEC CK3/CK70/CK75 5200MAH
P15N65,TRANSISTOR P15N65 ISOLADO
SYMBOL-MOTHERBOAR103,PLACA PRINCIPAL MOTOROLA MC3090 BRICK WIN CE 5.0 CO
CONJMOVAUT3MT,CONJUNTO MOVIMENTO AUTOMATICO P.S. TORRE VIDRO 1F 3MTS BRUSHELESS
CBA-R01-S07PAR,CABO DE COMUNICACAO SYMBOL SERIAL LS7708 / DS6878 ORIGINAL
PTPQBLDL,POTE PEQUENO BOLACHAS DOCE DE LEITE
SYMBOL-TOUCH-29,TOUCH SCREEN SYMBOL MC2100 / MC2180
SACPTBOL30-40,SACO PLASTICO BOLHA 30X40CM
R4D-OUBA000N-00,IMPRESSORA PORTATIL RW420 BLUETOOTH
CXORG50LTS,CAIXA ORGANIZADORA CONTAINER PT 50 LTS
SG-TC51-HLSTR1-01,COLDRE PARA COLETOR ZEBRA TC51 / TC52 / TC56 / TC57
MC659B-PD0BAA00100,COLETOR DE DADOS MOTOROLA MC659B WINDOWS MOBILE 6.5
SYMBOL-KEYPAD-87,MEMBRANA DO TECLADO 48 TECLAS PARA SYMBOL MC3090 / MC3190 / MC32N0
20002M,ENGRENAGEM DA CORREIA ZEBRA S4M
HCH-9006-CHG,CARREGADOR DE BATERIA 6 POSICOES GTS PARA COLETOR MC9090/MC9190/MC92
G105910-061,CARCACA DA MESA DA CABECA DE IMPRESSAO ZEBRA GC420T / TLP2844
P1039672,PORTA-ETIQUETAS SERRILHADA ZEBRA QLN220 / QLN320 / QLN420
41-168052,CARCACA INFERIOR SYMBOL LI2208
LCD-A01,LCD COM TOUCH COM ARO PARA CELULAR SAMSUNG GALAXY A01 M
FONT12V6A,FONTE 12V 6A BIVOLT PINO P8 COM FURK
DS4208-SR00001WR,LEITOR DE DADOS SYMBOL DS4208
NLS-HR100,LEITOR DE MAO USB HR-100 NEWLAND 1D
OPN-2001,COLETOR DE DADOS OPTICON OPN-2001 BATCH LASER
403371-003M,PLACA LOGICA COM PLACA DE REDE ZEBRA LP2844
GVT-CHIP-G22,GAVETA DO CHIP PARA CELULAR MOTOROLA MOTO G22
EST,ESTILETE LARGO 168BC CIS
G77023M,ROLETE DE BORRACHA (SEM BUCHA) PARA IMPRESSORA ZEBRA S4M / Z4M
FRO01794,LCD COM TOUCH COM ARO PARA CELULAR SAMSUNG GALAXY A22 5G
99-21402-042,IMPRESSORA TERMICA ARGOX OS214 PLUS
CYB-15016,TECLADO COM MEMBRANA ZEBRA ZQ630
P1083320-010,CABECA DE IMPRESSAO ZT610-203 DPI
4820402001,PLACA DO BOTAO FEED ARGOX OS214
PIDION-CONNECTOR-03,CONECTOR SYNC BLUEBIRD BM180 / BP30
105912G-590,KIT COM 5 ROLETES DE LIMPEZA ZEBRA P330I
942400002,COLETOR DE DADOS DATALOGIC SKORPIO X3 WIN CE 6.0 2D 50 TECLAS
P1046696-099,CABE«A DE IMPRESS√O GENUINE ZEBRA ZE500-4 203 DPI
C6000-PCB-KEY,PLACA DO TECLADO 17-TECLAS CHAINWAY C6000
LM190825B25,CARCACA CENTRAL PARA MOTOROLA MOTO G7 POWER
PSION-MOTHERBOARD-11,"PLACA PRINCIPAL PSION TEKLOGIX OMNII XT10, 7545 XV WIN CE 6.0"
KVP00186,KIT BOTAO EXTERNO PARA CELULAR SAMSUNG GALAXY A21S
2844-10300-0001,"IMPRESSORA TERMICA ZEBRA TLP2844 , SERIAL,USB,PARALELA"
G41022M,KIT TOGGLE BAR PARA IMPRESSORA ZEBRA 110XI3/110XI4/105SL PLUS/ ZT510
CYB-12873,MODULO LASER (VERS√O N7313-TTLM) HONEYWEL MX7 TECTON
2602,GASOLINA COMUM PETROBRAS
VS2200_01,PLACA PRINCIPAL MAGELLAN DATALOGIC VS2200
GARRAFACAFETREI,"GARRAFA DE CAFE 1,8 LTS"
PLUG-FEMEA-PDNV,PLUG FEMEA DE TOMADA PADRAO NOVO
TC510K-1PAZU2P-A6,"COLETOR DE DADOS ZEBRA TC51 2D , QR ANDROID"
CS-MC550BX,BATERIA DE ALTA CAPACIDADE 3600MAH MC659B/MC55
LI4278-SR20007WR,LEITOR DE DADOS MOTOROLA LI4278 BLUETOOTH
SYMBOL-SCANNER-65,MODULO LASER (20-130031-01) SYMBOL MK3100 / MK3190 / DS9208
CABOUSB,CABO USB TURBO 1M TIPO C
CABOFLEX750V,CABO 004MM2 VM 750V FLEX
BX80677I37100T,PROCESSADOR INTEL CORE I3-7100T BX80677I37100T M710Q
TAMPA-MP4000,TAMPA SUPERIOR (COMPLETA) BEMATECH MP-4000 / MP-4200TH
004.090.90,TERMINAL DE CONSULTA GERTEC TC506 MIDIA
CB-CONFEC-DS3608,CABO USB COM CONECTOR FONTE CONFECCIONADO PARA LEITOR DS3608
"FONTE12,6VSPINO","FONTE 12,6V/1A-MINI SEM PINO-TOP GOLD"
DPR78-2330-01,SUPORTE DE ETIQUETAS DATAMAX I-4604
79800M,CABECA DE IMPRESSAO GENUINE ZEBRA ZM400 203 DPI
SYMBOL-FULL-COVER-01,CARCACA FRONTAL E TRASEIRA SYMBOL MC5590 / MC5574
PRINTRONIX-T2N,IMPRESSORA TERMICA PRINTRONIX T2N - 203 DPI
CONECT-RJ45-CBREDE,CONECTOR RJ45 CAT5E BANHO DE OURO CABO REDE (PACOTE C/100 UN)
008.0598.0,PLACA SECUNDARIA PCM CPU ARM9-F M (004.0910.3) GERTEC TC506 MIDIA
P1008211,"PLACA PRINCIPAL ZEBRA S4M USB , SERIAL"
2844-20300-0001,IMPRESSORA T…RMICA ZEBRA LP2844
800117-001,CANETA DE LIMPEZA DA CABECA DE IMPRESSAO ZEBRA PEN CLEAN
FEET-ZT230,PE DE APOIO PARA IMPRESSORA ZEBRA ZT230
79802M,CABE«A DE IMPRESS√O GENUINE ZEBRA ZM400-600 DPI
98-0330019-10LF,CABECA DE IMPRESSAO 203 DPI IMPRESSORA TERMICA TSC TTP-245C
GC420-1005A0-000,IMPRESSORA TERMICA ZEBRA GC420T
CD800-PX30,IMPRESSORA T…RMICA DATACARD DE CART√O
P1083320-043,FONTE DE ALIMENTACAO ZT610
871-228-201,BERCO 1 POSICAO INTERMEC AD20 CK3A1
P1024315-02,SUPORTE DO ROLETE E DO SENSOR ZEBRA QLN320
TRDATX3,TRAVA DA TAMPA DO DATALOGIC MEMOR X3
MC9190-GJOSWEQA6WR,COLETOR DE DADOS ZEBRA MC9190 GUN 1D WINDOWS 6.5 53 TECLAS
INTERMEC-WIFI-CARD-0,PLACA WIFI (CARD) INTERMEC CK31
569110-999,CABECA DE IMPRESSAO DATACARD SP35 PLUS
17671,DISPLAY LCD 16X2 COM BACKLIGHT AZUL PARA IMPRESSORA ZEBRA P330I
SCREEN-PROTECTOR-09,SCREEN PROTECTOR MC2180
32855342972,ROLETE DE IMPRESS√O ARGOX X-2000
G20069M,SUPORTE DE ETIQUETAS ZEBRA S4M
DATALOGIC-STYLUS-01,CANETA STYLUS DATALOGIC SKORPIO X3
MC3190-GI4H04EAA,COLETOR DE DADOS 2D IMAGER MOTOROLA MC3190 GUN WIN CE 6.0
DPO16-2556-01,TAMPA TRASEIRA DA ETIQUETA DATAMAX I-CLASS 4208
ZT23042-T01000FZ,IMPRESSORA T…RMICA ZEBRA ZT230 - 230 DPI
MT-G32-MAIN,PLACA PRINCIPAL MOTOROLA MOTO G32 64GB
TC506_08,LCD MONO ( 0I700409 ) 128X64 GRAFICO C/ BACKLIGHT GERTEC TC506
7.89963E+12,BOMBADAGUA URBA UB0773 FIAT
942600011,"COLETOR DE DADOS SKORPIO X4 , 38 TECLAS, ANDROID"
GC-TLP-GEAR-01,CONJUNTO DE ENGRENAGENS DE TRA«√O DO RIBBON GC420T/TLP2844
PTMDBLDL,POTE MEDIO DE BOLACHAS RECHEADA COM DOCE DE LEITE
MC333R-GI2HG4US,COLETOR DE DADOS ZEBRA MOTOROLA MC3330R RFID READER
TERMINAL-SOLDA-FJ,TERMINAL DE SOLDA 1400 PONTOS REPARO FIO JUMPER RELIFE 007GA
9.03,GUIAS DE TURISMO
85-BTSC,BATERIA STANDARD PARA COLETOR PM75/PM85/PM90 2900MAH
MC330K-SN4HG3US,COLETOR DE DADOS MC33 BRICK 2D (SE4770) 47 TECLAS ANDROID 32GB
KITANIVERSARIANTE,KIT ANIVERSARIANTES DO MES
ESFREG-CHAO,REFIL ESFREGAO PLANO ESPONJA CONDOR
SV0002,MAO DE OBRA IMPRESSORA PEQUENO PORTE
CQ16923-G4,PLACA PRINCIPAL ZEBRA QL420 01 VERS√O
ROTEADOR,ROTEADOR ETHERNET
F-BOLETOS51-BOARD,PLACA PRINCIPAL FEASSO F-BOLETOS51
942251006,COLETOR DE DADOS DATALOGIC SKORPIO
FLP0185,CABO FLEX DO BOTAO POWER PARA SAMSUNG GALAXY A32 4G
CO5330-BKK1,LEITOR FIXO DATALOGIC COBALTO CO5300 LASER USB
 DS9808-SR00207NNWR,LEITOR DE DADOS 2D MOTOROLA DS9808
942600006,COLETOR DE DADOS DATALOGIC SKORPIO X4 2D ALFANUMERICO WINDOWS EMBEDDED
50-14001-006R,FONTE DE ALIMENTACAO (24V - 1.5A) - PINO P4 MK12XX / MK22XX / MK4000
P1004238,CABECA DE IMPRESSAO GENUINE ZEBRA 220XI4 - 203 DPI
DS3608-ER20003VZWW,LEITOR DE DADOS ZEBRA DS3608-ER
DS6608-SR20001,LEITOR DE DADOS SYMBOL DS6608 - BRANCO
 DS3508-ER20005R,LEITOR DE DADOS MOTOROLA DS3508
94A150058,BERCO DE 1 POSICAO DATALOGIC MEMOR X3
SAC9000-4000R,CARREGADOR DE BATERIA 4 POSICOES MOTOROLA MC9090/9190/92N0
BTRY-DI9010C,BATERIA 400MAH 3.7V PARA LEITOR DI9010C
CIRCUITO-L6599D,CIRCUITO INT L6599D SMD
 RFID 125,LEITOR RFID 125 KHZ 4100 USB PLUG AND PLAY (1 PE«A)
P1034431,TAMPA LATERAL MOVEL ZEBRA S4M
SYMBOL-LCD66,LCD (2 VERSAO / SEM PCB) PARA MC9190G / MC92N0G / MC9500
G20037M,PLACA PARALELA ZEBRA S4M
510338,KIT DE LIMPEZA HID FARGO DTC1000
48-20008-011-H,PLACA PRINCIPAL ARGOX X-2000V
BTRY-ET5X-PRPK1-01,BATERIA PARA TABLET ZEBRA ET5X
P1058930-085,SUPORTE DO RIBBON PARA IMPRESSORA ZEBRA ZT410/ZT411
TMP-TSR-G20,TAMPA TRASEIRA COM LENTE PARA MOTOROLA MOTO G20
XT2083-1,CELULAR MOTOROLA MOTO G9 PLAY 64GB
G48155M,REBOBINADOR LINEAR ZEBRA 140XI3 / 140XI4
216954,CABO DE COMUNICACAO USB MINI V3 PARA COLETORES MC3190
1570968790,CARTAO DE MEMORIA SD
DATAMAX4310,IMPRESSORA DATAMAX - O NEIL I-4310
NCR7884-1000-9090,LEITOR DE DADOS NCR 7884
INTER-FLEX-CABLE-42,CABO FLEX DO MODULO LASER 2D EX25 INTERMEC CK71
FRONT-COVER-MC93,CARCACA FRONTAL PARA MOTOROLA SYMBOL MC93
257341-003,CABECA DE IMPRESSAO IMPRESSORA TERMICA PRINTRONIX T2N 203 DPI
VM3052CABLE,"CABO DE COMUNICACAO USB, D15 MACHO HONEYWELL VM1"
MC330M-GI4HG2RW,COLETOR DE DADOS ZEBRA MC330M 47 TECLAS 2D ANDROID 8.1 WIFI/BLUETOOTH
G77023M,ROLETE DE BORRACHA (SEM BUCHA) PARA IMPRESSORA ZEBRA S4M / Z4M
CYB-14429,CABO FLEX DO MODULO LASER (SE4850) PARA COLETOR ZEBRA TC8000 / TC80N0
G33050M,PLACA FONTE ZEBRA 110XI3/ 110XI4 / 105SL
CT17102-2,BATERIA PARA IMPRESSORA PORTATIL RW420 3800MAH
809128-001,CORREIA 110T LARGA PARA IMPRESSORA ZEBRA P100I / P110I / P120I
HMC3X00-LI(S),BATERIA 3.7V 2740MAH GTS DE BAIXA CAPACIDADE MC3090 / MC3190 BRICK
MC92N0-G90SYEYC6WR,"COLETOR DE DADOS  MOTOROLA MC92N0 GUN, CE 7.0 2D LONGA DISTANCIA"
CONECTOR-RJ45/50,CONECTOR RJ45 RJ50 DE 10 VIAS(10X10)
MC9190-GJ0SWGYA6WR,COLETOR DE DADOS ZEBRA MC9190 GUN WIFI 1D WCE 6.0 256MB/1GB 53 TECLAS
MARCADOR-QUADRO,CANETA MARCADOR QUADRO BRANCO 4 CORES MARKING BIC
PARAFUSADEIRA-12V,PARAFUSADEIRA/FURADEIRA
SYMBOL-SWITCH-22,PLACA DO GATILHO MOTOROLA MC3090 / MC3190
0,BOBINA TERMICA 57MM X 50M PARA RELOGIO DE PONTO CX 30UN
PACOTE-SKYPE,PACOTE MUNDO SKYPE
SYMBOL-LCD16,LCD DISPLAY COM PCB (VERSAO LQ038Q7DB03) MOTOROLA MC9090
SYMBOL-SCANNER-57,MODULO LASER 1D (SE965) SYMBOL MC32N0-G / MC92N0
SYM-MOTHERBOARD-16-1,PLACA PRINCIPAL 2D (SE4400 - LQ038Q7DB0) PARA MC9090 GUN WIN CE 5.0
48.20404.003,SENSOR DO RIBBON ARGOX OS214 PLUS
MLB-899768811,COLA B-7000 T-7000 Y-7000 110ML
XP-DT108B,IMPRESSORA TERMICA XP-DT108B
558436-002,CARTAO DE LIMPEZA KIT COM 10 UNID DATACARD SD360 SERIES
CABOFLEXDADOS-S4M,CABO FLEX DE DADOS DA CABECA DE IMPRESSAO ZEBRA S4M
CYB-13901,CARCACA TRASEIRA SYMBOL CC5000
M3E-0UB00010-00,IMPRESSORA TERMICA  PORTATIL ZEBRA MZ320 BLUETOOTH
CS-MC321XL,BATERIA DE ALTA CAPACIDADE 3.7V 5200 MAH MC32N0
SULFITE,PAPEL SULFITE A4 BRANCO 210X297 (PACOTE 500 FOLHAS)
SM-A105M/DS,CELULAR SAMSUNG GALAXY A10 32GB
TC200J-1KC11A6,COLETOR DE DADOS ZEBRA TC200J/TC20
P1037974-017,PLACA PRINCIPAL ZEBRA ZT230
94ACC0048-IMP,BATERIA STANDARD 5200MAH PARA COLETOR SKORPIO X3 IMP
PROTHIDROGEDA50K,SCREEN PROTECTOR DE HIDROGEL PARA COLETOR EDA50K
7.89339E+12,FILTRO OLEO FRAM HU 611X
P1031925-235,CONJUNTO SUPERIOR INTERNO COMPLETO DO KIT ZXP3
4688860,CHAVE DE FENDA PONTA CHATA 1/8X4 TRAMONTINA 41500011 TRAM SUDESTE
P1046696-017,PLACA LOGICA E CONTROLADORA ZEBRA ZE500 (L)
MC74HC14ADG,CIRCUITO INTEGRADO DO CUTTER IMPRESSORA ZEBRA ZT410
SYMBOL-SCANNER-54,MODULO LASER SE960 MOTOROLA MC9190G / MC2100 / MC2180
P1031925-201,PLACA DE REDE ETHERNET ZEBRA ZXP3
21-79512-01,TECLADO COMPLETO (53 TECLAS) SYMBOL MOTOROLA MC9090 / MC9190 / MC92N0
EB-BA505ABU,BATERIA 3.85V 4000MAH PARA CELULAR SAMSUNG GALAXY A30 / A30S / A20
SYMBOL-LCD54,LCD (VERSAO TFT2P0855-E) MOTOROLA MC2100 / MC2180 / WT41N0
TC200J-10C112US,"COLETOR DE DADOS ZEBRA TC20 2D IMAGER (SE4710), ANDROID 7.0"
INT-BACK-COVER-08,CARCACA TRASEIRA INTERMEC CK75
915LC011500300,IMPRESSORA CUSTOM K80 TORNADO
RIB-MIST-OS214,RIBBON MISTO 110MM X 91MM PARA ARGOX OS214 PLUS
TC200J-10C213A6,"COLETOR DE DADOS ZEBRA TC20 2GB/16GB,AUDIO 3.5MM. RFID"
TC51-FLEX-CABLE-01,CABO FLEX DO BOTAO DE VOLUME ZEBRA TC51
EMBALAGEMCESTA,EMBALAGEM NATAL DEC. PEQ. ATE 3 KG CVS
INTERMEC-SCANNER-12,MODULO LASER EV15 HONEYWELL LXE MX8 / MX7
DATALOGI-CONECTOR-10,CONECTOR SYNC E CHARGER COM CABO FLEX DATALOGIC SKORPIO X3 / X4
P1058930-032,PLACA FONTE IMPRESSORA ZEBRA ZT410/ZT420
FITA-CREPE48X50MM,FITA CREPE 48MM X 50MTS ADELBRAS 41249
SYMBOL-BACK-COVER-83,CARCACA TRASEIRA ( PADR√O ) MOTOROLA SB1
CYB-8749,MODULO LASER ( EX25 - VERS√O C) PARA INTERMEC CK3X / CK71 / CK75
Z4M00-2001-000,IMPRESSORA T…RMICA ZEBRA Z6M
CYB-14136,PLACA PRINCIPAL (VERSAO EXTENDIDA) MOTOROLA SB1
CYB-16968,CARCACA TRASEIRA (PARA SE4850) SYMBOL MC330M-S / MC330K-S
MW0030AAUNKH,MEMBRANA TECLADO COLETOR SYMBOL ZEBRA MC45/MC4597
BA13363-2,ENGRENAGEM DO ROLETE ZEBRA RW420 / QL420
BOMAIRWICK,BOM AR AIR WICK 360ML
S-MOTHERBOARD-97,PLACA PRINCIPAL + MODULO LASER MOTOROLA LS2208
1-206248-01,GUIDE LINK PARA IMPRESSORA HONEYWELL PM4I
